ASIMETRIA1,BORDE1,DIAMETRO1,C_COLOR,P_WHITE,P_RED,P_LIGHT_BROWN,P_DARK_BROWN,P_GRAY_BLUE,P_BLACK,ASIMETRIA2A,ASIMETRIA2B,BORDE2,DIAMETRO2,2DO_MOMENT_ANGULAR,CONTRASTE,CORRELACION,SUM_CUAD,MOMENT_DIF_INV,SUM_PROM,SUM_VAR,SUM_ENTROP,ENTROPIA,DIF_VAR,DIF_ENTROP,MEDIDA_CORRELACION,INF_CORRELACION,TARGET
14.59001045,0.02947201,487.9754092,3,0.005349628,20.10390166,0.592025488,9.638840676,0,0,0.046134305,0.050693354,0.87540055,6.120828442,0.139614277,173.8809772,0.987736097,7089.616314,0.535039022,200.3615772,28184.58428,6.107062136,8.235756448,0.000910712,2.968799118,-0.494111501,0.997691482,1
13.1457734,0.118416101,193.8066046,3,0,28.30393755,43.6342078,3.64112445,0,0,0.162864541,0.177744066,0.816572536,2.123081776,0.853881725,38.33724242,0.983027243,1129.188873,0.942737928,18.92241096,4478.418249,0.941491417,1.192267835,0.004984999,0.607491016,-0.605684777,0.803046942,2
5.570390776,0.117727204,106.3014581,4,0,2.505910165,13.94799054,47.48620961,0,0.189125296,0.258639349,0.256582456,0.84902406,1.188684373,0.952596764,30.87326402,0.943861803,274.9195606,0.97944406,4.58513971,1068.804978,0.36129288,0.447546,0.004525115,0.259051963,-0.657052311,0.595466356,1
19.63744256,0.061082003,382.1884352,2,0,38.84247233,0.016382316,2.405860189,0,0,0.117837498,0.137632108,0.833011009,4.362416249,0.46390428,62.34899832,0.985685785,2177.624137,0.764849474,61.85716298,8648.147551,3.187555317,4.212563755,0.003279115,1.807928087,-0.527797902,0.975198829,2
179.7344388,0.248574201,223.6179778,3,0,82.65151397,17.31409545,0.372043582,0,0,0.346297725,0.352339678,0.644595501,6.537368066,0.082336244,112.5084576,0.980242633,2848.022432,0.503166289,156.5436183,11279.58127,6.130013423,8.228863846,0.001022982,2.805408458,-0.480482333,0.997132552,2
23.1254008,0.098330325,398.8984833,2,0,70.64259911,0.012535184,11.22126879,0,0,0.143769042,0.134914241,0.8139327,4.42060516,0.452273191,72.9474145,0.984726347,2387.783765,0.748673472,64.86924189,9478.187646,3.400066501,4.536055437,0.002464857,1.942596981,-0.521543608,0.979308351,2
20.65449476,0.301766666,203.2978111,3,0,2.643341554,19.02743527,12.68495684,0,0.01541307,0.142024492,0.113785329,0.660893112,1.699891328,0.904632665,50.92089954,0.971720964,900.1322835,0.959044078,13.19748862,3549.608234,0.660575232,0.848390526,0.004594945,0.470512047,-0.59793307,0.717513135,2
9.967639071,0.025901626,229.8368987,3,0,60.54363529,13.36882658,1.236021189,0,0,0.095620891,0.091430946,0.8782578,2.885086043,0.739910538,47.26782254,0.984776527,1552.24279,0.910041319,30.89758741,6161.703337,1.606914644,1.959615938,0.004527282,0.837094942,-0.654776529,0.922654343,2
6.266606699,0.080368575,80.77747211,3,0,2.279593518,31.03542983,11.28810766,0,0,0.198012828,0.200770097,0.878553548,0.900453063,0.972518215,20.83103799,0.951301169,213.8453684,0.988228474,3.303060687,834.5504357,0.210583362,0.258603852,0.005098157,0.15959282,-0.66644955,0.477234817,2
9.071475932,0.062943782,157.1559735,3,0,3.634345956,40.98349286,26.19642114,0,0,0.188396857,0.180667956,0.856504173,1.7918566,0.894573046,36.7482642,0.97479164,728.7721485,0.957653339,12.34822716,2878.34033,0.731758236,0.911099021,0.004677921,0.463508089,-0.644519562,0.761195357,2
16.95706685,0.086350143,407.0835295,3,0,37.17660944,22.89736862,14.98635305,0,0,0.175268946,0.175247787,0.819180159,4.596929343,0.417212476,99.40694392,0.983946571,3095.821016,0.722958662,76.22192921,12283.87712,3.779930149,5.024841849,0.002056881,2.079149599,-0.530621044,0.986537747,1
31.16014692,0.164293268,368.7505932,3,0,1.472465489,11.99495324,73.83701944,0,0.014843402,0.117326441,0.116521754,0.504996834,3.873325667,0.559499062,150.3271271,0.953397081,1612.604948,0.776612943,41.03228629,6300.092665,2.794476829,3.965208263,0.002995349,1.984710774,-0.443075798,0.946055442,2
11.35968852,0.083044126,185.3267385,2,0,96.75058848,2.5125371,0.005117184,0,0,0.224260266,0.199704207,0.78247227,2.086100583,0.858682122,35.61226816,0.983935008,1108.209693,0.948196645,18.40069716,4397.226504,0.906702311,1.114709397,0.005207235,0.542213996,-0.645607893,0.808874289,2
17.79827292,0.136829635,266.3118473,3,0,72.02586075,8.792046598,18.52337532,0,0,0.262913844,0.253606651,0.775867603,2.702265836,0.76951112,41.15124981,0.983990698,1285.028642,0.921709861,25.42569173,5098.963317,1.481167992,1.787114751,0.005190047,0.753835009,-0.674692404,0.915235275,2
16.65833463,0.08525472,315.5455593,1,0,21.62459411,0,0,0,0,0.07627883,0.098344003,0.804585951,3.571575429,0.617739978,90.17411241,0.987897027,3724.794373,0.827371808,62.94228252,14809.00338,2.266051652,3.044974421,0.002954599,1.477716762,-0.506232175,0.93416683,2
34.604798,0.178730534,479.3380853,4,0,5.260462862,1.774823295,76.29911396,0,0.111555096,0.364371576,0.361700278,0.51176398,4.934986257,0.350060201,88.64412833,0.974630083,1746.863412,0.711178975,62.330937,6898.809521,4.125121008,5.376399424,0.001784646,2.088255529,-0.550993034,0.991435092,2
40.99082045,0.247456627,455.5436313,2,0,90.42500714,0.068800789,0,0,0,0.179205515,0.192094349,0.703312126,4.141827093,0.507418254,74.57259253,0.98875523,3315.466352,0.798109867,71.83941736,13187.29282,2.935403252,3.772843046,0.003044845,1.58369075,-0.561955748,0.973237301,2
152.1111739,0.347537071,165.0515071,3,0,96.48346208,0.192261199,0.304509504,0,0,0.1337328,0.139633054,0.805706899,6.219824781,0.125994922,91.16641757,0.989014116,4149.651668,0.568794735,170.4122146,16507.44025,5.393573763,7.254896565,0.001256586,2.647824273,-0.468500875,0.993933024,2
8.872899116,0.056304356,287.4804341,2,0,0,0.005844763,57.81834476,0,1.182590399,0.131975973,0.124524015,0.852093199,3.380865636,0.653138366,50.99654477,0.984987739,1698.233745,0.867465092,37.14750721,6741.938435,2.232991285,2.807389387,0.003981811,1.174501324,-0.618887394,0.958630981,1
11.10601863,0.040177808,258.5440001,2,0,92.75638669,4.052563867,0.041352693,0,0,0.071874223,0.078216771,0.861965958,3.113401257,0.700986,65.92768192,0.986975299,2530.526082,0.886266332,43.34801627,10056.17665,1.866686688,2.337230488,0.003877449,1.021071723,-0.620622544,0.93684892,2
19.71417313,0.110517533,366.7151483,3,0,28.17635927,7.502272287,18.15743597,0,0,0.106192453,0.141016249,0.73309967,3.865930714,0.561429144,87.80059185,0.986726137,3306.846615,0.823270478,64.09004398,13139.58587,2.759732761,3.516337067,0.003129286,1.452204447,-0.5929462,0.973718601,1
18.26098761,0.092765946,320.551088,1,0,98.38273575,0.010076413,0,0,0,0.209129296,0.218520249,0.712779123,3.64144194,0.60450705,70.79473634,0.98949643,3369.598326,0.847217232,61.60063722,13407.59857,2.221758733,2.848917338,0.003577691,1.281905861,-0.561092752,0.943990671,2
12.51708285,0.102883705,203.061567,3,0,71.02879952,13.64865445,9.824455985,0,0,0.09688508,0.094472118,0.806396813,2.277819889,0.832902747,50.34340096,0.981388514,1352.254748,0.934949762,21.70022903,5358.675591,1.113085972,1.388477409,0.004612874,0.663657383,-0.637056403,0.852458825,2
11.86348048,0.086226139,201.8836298,3,0,9.193245779,23.2511391,30.69329045,0,0,0.097921845,0.10330336,0.817015103,2.232744302,0.839150815,62.15430175,0.975481905,1267.352257,0.930336132,20.15203333,5007.254727,1.098317423,1.423070054,0.004060008,0.728373227,-0.589771184,0.83409058,2
11.20813091,0.085054415,149.966663,1,0,100,0,0,0,0,0.281149615,0.217478968,0.829252595,1.76777099,0.897284772,30.46878846,0.983844764,942.8696303,0.96425101,14.34629014,3741.009733,0.646322498,0.784380572,0.005451917,0.39831312,-0.655992518,0.731323555,2
15.15974835,0.130515925,212.8097742,3,0,65.42240529,15.30012443,19.53490368,0,0,0.270334672,0.295619005,0.818476576,2.278210914,0.83286856,37.78375915,0.979006607,899.773007,0.935770885,17.53455685,3561.308269,1.1136181,1.381934494,0.005087729,0.651169642,-0.644470641,0.854992336,2
9.60937744,0.139117381,116.8289348,3,0,0.263898663,30.59465165,27.30471499,0,0,0.250011729,0.267144099,0.734119373,1.125065415,0.957375571,24.49892603,0.961445133,317.6394156,0.981842827,5.011055669,1246.058736,0.322280841,0.398264974,0.005159069,0.229042529,-0.653609109,0.566236501,2
21.05210488,0.090908206,317.3089977,3,0,93.1480164,6.6351594,0.526815056,0,0,0.195119861,0.195051838,0.864201357,3.62578331,0.608068491,38.18736269,0.991023636,2126.895078,0.866787438,48.09495773,8469.392949,2.29906975,2.81491857,0.003505668,1.119779887,-0.636741059,0.963125047,2
24.66020749,0.109187521,430.7040747,3,0,36.67201907,45.34997627,8.789044748,0,0,0.224190195,0.212835107,0.709175265,4.695851927,0.397552246,83.61075062,0.986398225,3073.29249,0.762327851,81.62718614,12209.55921,3.722131706,4.697595809,0.002934629,1.734229653,-0.594431185,0.99044644,2
